x,y,gid,name,description,media
-75.155725,39.949453,363,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGvqSG8NKCdzxuO5XTivZuLNUoDsn8iN6mxIwEjSapqTktrTikJpgBWilY2fM8-4jFNkM8dyvFwgiaSA429h4448Pyd5OEfjad7SUZF9R56vj6xL7IUc5psj9X3ClX9ipYZmyC4DT5lSXrLtXlOgh2Kv-a9BCjY8km7"" height=""200"" width=""auto"" /><br><br>900 Chestnut St",https://lh3.googleusercontent.com/umsh/ANkjSgGvqSG8NKCdzxuO5XTivZuLNUoDsn8iN6mxIwEjSapqTktrTikJpgBWilY2fM8-4jFNkM8dyvFwgiaSA429h4448Pyd5OEfjad7SUZF9R56vj6xL7IUc5psj9X3ClX9ipYZmyC4DT5lSXrLtXlOgh2Kv-a9BCjY8km7
-75.15573,39.949453,364,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGvqSG8NKCdzxuO5XTivZuLNUoDsn8iN6mxIwEjSapqTktrTikJpgBWilY2fM8-4jFNkM8dyvFwgiaSA429h4448Pyd5OEfjad7SUZF9R56vj6xL7IUc5psj9X3ClX9ipYZmyC4DT5lSXrLtXlOgh2Kv-a9BCjY8km7"" height=""200"" width=""auto"" /><br><br>900 Chestnut St",https://lh3.googleusercontent.com/umsh/ANkjSgGvqSG8NKCdzxuO5XTivZuLNUoDsn8iN6mxIwEjSapqTktrTikJpgBWilY2fM8-4jFNkM8dyvFwgiaSA429h4448Pyd5OEfjad7SUZF9R56vj6xL7IUc5psj9X3ClX9ipYZmyC4DT5lSXrLtXlOgh2Kv-a9BCjY8km7
-75.155995,39.949375,365,,Thomas Jefferson University Hospital: Nephrology,
-75.155995,39.949342,366,,Thomas Jefferson University Hospital: Nephrology,
-75.155216,39.949788,367,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHayJx2sszS04vVY-PRTtdAgb1ZVOKcLvk-rwpuOFI_N7kLmXzVDHdo5RZkywzKVE84yeVlH_WQQgWlqvd8eS5UxOB622g6sCn91V1VnY-7sB1MbfX71bKdBxOH7gKDv6pJt_2NCSSVG_jRg-Tjn9znCmcC7RKpB-ub"" height=""200"" width=""auto"" /><br><br>835 Chestnut St",https://lh3.googleusercontent.com/umsh/ANkjSgHayJx2sszS04vVY-PRTtdAgb1ZVOKcLvk-rwpuOFI_N7kLmXzVDHdo5RZkywzKVE84yeVlH_WQQgWlqvd8eS5UxOB622g6sCn91V1VnY-7sB1MbfX71bKdBxOH7gKDv6pJt_2NCSSVG_jRg-Tjn9znCmcC7RKpB-ub
-75.155207,39.949795,368,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHayJx2sszS04vVY-PRTtdAgb1ZVOKcLvk-rwpuOFI_N7kLmXzVDHdo5RZkywzKVE84yeVlH_WQQgWlqvd8eS5UxOB622g6sCn91V1VnY-7sB1MbfX71bKdBxOH7gKDv6pJt_2NCSSVG_jRg-Tjn9znCmcC7RKpB-ub"" height=""200"" width=""auto"" /><br><br>835 Chestnut St",https://lh3.googleusercontent.com/umsh/ANkjSgHayJx2sszS04vVY-PRTtdAgb1ZVOKcLvk-rwpuOFI_N7kLmXzVDHdo5RZkywzKVE84yeVlH_WQQgWlqvd8eS5UxOB622g6sCn91V1VnY-7sB1MbfX71bKdBxOH7gKDv6pJt_2NCSSVG_jRg-Tjn9znCmcC7RKpB-ub
-75.153828,39.950161,369,,8th & Randstead,
-75.153726,39.950546,370,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFxTzUnLi6VQeIJ4P0rsRsZQ5XLSCz7my4rXNNLbTnUmnjM1sgJXJ-FkIDMPeK48h2aOxAyhOKwuMixXL3b1vd_zvx7SontyS4zi4SRGrfSta3awIss_uXZTWfwVtwTL9uoIktURwHq8NmMqUL6mYa3RH9cOWx8C2OP"" height=""200"" width=""auto"" /><br><br>Ludlow St & S 8th St",https://lh3.googleusercontent.com/umsh/ANkjSgFxTzUnLi6VQeIJ4P0rsRsZQ5XLSCz7my4rXNNLbTnUmnjM1sgJXJ-FkIDMPeK48h2aOxAyhOKwuMixXL3b1vd_zvx7SontyS4zi4SRGrfSta3awIss_uXZTWfwVtwTL9uoIktURwHq8NmMqUL6mYa3RH9cOWx8C2OP
-75.153726,39.950546,371,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFxTzUnLi6VQeIJ4P0rsRsZQ5XLSCz7my4rXNNLbTnUmnjM1sgJXJ-FkIDMPeK48h2aOxAyhOKwuMixXL3b1vd_zvx7SontyS4zi4SRGrfSta3awIss_uXZTWfwVtwTL9uoIktURwHq8NmMqUL6mYa3RH9cOWx8C2OP"" height=""200"" width=""auto"" /><br><br>Ludlow St & S 8th St",https://lh3.googleusercontent.com/umsh/ANkjSgFxTzUnLi6VQeIJ4P0rsRsZQ5XLSCz7my4rXNNLbTnUmnjM1sgJXJ-FkIDMPeK48h2aOxAyhOKwuMixXL3b1vd_zvx7SontyS4zi4SRGrfSta3awIss_uXZTWfwVtwTL9uoIktURwHq8NmMqUL6mYa3RH9cOWx8C2OP
-75.153946,39.950995,372,,9th and Market Parking lot 2,
-75.153981,39.951016,373,,*th and Market Parking Lot,
-75.155341,39.951065,374,,US Bankruptcy Court,
-75.155341,39.951086,375,,US Bankruptcy Court,
-75.155481,39.950769,376,,Robert N.C. Nix Federal Courthouse,
-75.155502,39.951203,377,,US Post Office,
-75.155464,39.950851,378,,Robert N.C. Nix Federal Courthouse,
-75.15535,39.95035,383,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgEHjMD6bHZ6b8tytYGTB7S15mLLxq-IVZoZ310t_T2Cb2VkiFlgwS3qC0Uyd4lpvIOAn75A_pPEHa7iQoYnfnNtqjbBfX3SdOv8iPpptOM_K6lqQcWtBTPs2ZOBJ9jPbaP-r4MyvMruhiurt4oHAFjshwtP0HPrTCfq"" height=""200"" width=""auto"" /><br><br>33 S 9th St",https://lh3.googleusercontent.com/umsh/ANkjSgEHjMD6bHZ6b8tytYGTB7S15mLLxq-IVZoZ310t_T2Cb2VkiFlgwS3qC0Uyd4lpvIOAn75A_pPEHa7iQoYnfnNtqjbBfX3SdOv8iPpptOM_K6lqQcWtBTPs2ZOBJ9jPbaP-r4MyvMruhiurt4oHAFjshwtP0HPrTCfq
-75.155392,39.949883,384,,9th & Chestnut,
-75.155486,39.949408,385,,"The Philadelphia Hand Center, P.C.",
-75.155615,39.949054,386,,9th and Sansom,
-75.155502,39.94832,387,,Walnut Street Theater,
-75.15566,39.948392,388,,Walnut Street Theater,
-75.155647,39.948339,389,,Walnut Street Theater,
-75.155392,39.948318,390,,Walnut Street Theater,
-75.156217,39.946034,391,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgG485j6Zc9G1uYMUzYOJn_Z1q3Zyx2kV2KGplbVqLVroFvGnlvqn3mZ9iN5EpRRAE1Mr1-02xRORQNgkA0J1tAaMmxqVjBJ8tjVwog0DioJEUDkxsQ_91iidezbwjQiqIJxGmcAaJL19JRejl0fA_BjaqFWQ7PMypbh"" height=""200"" width=""auto"" /><br><br>269 S 9th St",https://lh3.googleusercontent.com/umsh/ANkjSgG485j6Zc9G1uYMUzYOJn_Z1q3Zyx2kV2KGplbVqLVroFvGnlvqn3mZ9iN5EpRRAE1Mr1-02xRORQNgkA0J1tAaMmxqVjBJ8tjVwog0DioJEUDkxsQ_91iidezbwjQiqIJxGmcAaJL19JRejl0fA_BjaqFWQ7PMypbh
-75.156226,39.946134,392,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgG485j6Zc9G1uYMUzYOJn_Z1q3Zyx2kV2KGplbVqLVroFvGnlvqn3mZ9iN5EpRRAE1Mr1-02xRORQNgkA0J1tAaMmxqVjBJ8tjVwog0DioJEUDkxsQ_91iidezbwjQiqIJxGmcAaJL19JRejl0fA_BjaqFWQ7PMypbh"" height=""200"" width=""auto"" /><br><br>269 S 9th St",https://lh3.googleusercontent.com/umsh/ANkjSgG485j6Zc9G1uYMUzYOJn_Z1q3Zyx2kV2KGplbVqLVroFvGnlvqn3mZ9iN5EpRRAE1Mr1-02xRORQNgkA0J1tAaMmxqVjBJ8tjVwog0DioJEUDkxsQ_91iidezbwjQiqIJxGmcAaJL19JRejl0fA_BjaqFWQ7PMypbh
-75.155904,39.945995,393,,Pennsylvania Hospital,
-75.156046,39.945976,394,,Pennsylvania Hospital,
-75.156269,39.945838,395,,Penn Hospital,
-75.156489,39.945384,396,,Parking Lot,
-75.154687,39.946189,397,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHBsilUcNrgziE0DHzHU0CXrA28COelPGRmeHC15tSyiiLsYCHv9rhXUzZuQUvQ60xoxTolB8nzxx80SBJur9O4JQCIXitWtczyCPBGODbV_dBCpCUXWkQ3Abe_C7x3xPXJChQ2BUvgmFh9ROFKGRrM4E3gzbQry7Jl"" height=""200"" width=""auto"" /><br><br>266 S 8th St",https://lh3.googleusercontent.com/umsh/ANkjSgHBsilUcNrgziE0DHzHU0CXrA28COelPGRmeHC15tSyiiLsYCHv9rhXUzZuQUvQ60xoxTolB8nzxx80SBJur9O4JQCIXitWtczyCPBGODbV_dBCpCUXWkQ3Abe_C7x3xPXJChQ2BUvgmFh9ROFKGRrM4E3gzbQry7Jl
-75.15448,39.946665,398,,Hall Mercer Community Mental Health,
-75.154472,39.946677,399,,Hall Mercer Community Mental Health,
-75.154955,39.944907,400,,Parking Lot,
-75.15455,39.946893,401,,8th and Locust,
-75.154988,39.947027,402,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgEqbVEOWXdgMjQEMP9Y_J6YHotIMcehRBjZfvmRNCtTrwE2IIy_QsAGRLGgXBghurCt6UB-7P4MDYoW6ygi_EEe5JJFn1qEKl1j3v_uQXBBnWmYS2ZF9yaFxUNlxoW1jqhKSKmYYyyRCR1LTu8ypdT7wgYeAIb-aP5q"" height=""200"" width=""auto"" /><br><br>805 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgEqbVEOWXdgMjQEMP9Y_J6YHotIMcehRBjZfvmRNCtTrwE2IIy_QsAGRLGgXBghurCt6UB-7P4MDYoW6ygi_EEe5JJFn1qEKl1j3v_uQXBBnWmYS2ZF9yaFxUNlxoW1jqhKSKmYYyyRCR1LTu8ypdT7wgYeAIb-aP5q
-75.158515,39.947462,403,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGDVjWU-orVjgCb8wiSAxM9XZbYKxgIdpwoh4-2heii3JnSjnyR5d_T3Yp2Ek6IJMpJ5mlc3wjrrdBzQ95aSIbsGLgyZshH7QE1j3lp72_44SCvsLrKOZJZwone02JXvPeMsOnil5B4Po-SvaKR0pOLTH6NSZYqbhGT"" height=""200"" width=""auto"" /><br><br>1001 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgGDVjWU-orVjgCb8wiSAxM9XZbYKxgIdpwoh4-2heii3JnSjnyR5d_T3Yp2Ek6IJMpJ5mlc3wjrrdBzQ95aSIbsGLgyZshH7QE1j3lp72_44SCvsLrKOZJZwone02JXvPeMsOnil5B4Po-SvaKR0pOLTH6NSZYqbhGT
-75.158517,39.947471,404,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGDVjWU-orVjgCb8wiSAxM9XZbYKxgIdpwoh4-2heii3JnSjnyR5d_T3Yp2Ek6IJMpJ5mlc3wjrrdBzQ95aSIbsGLgyZshH7QE1j3lp72_44SCvsLrKOZJZwone02JXvPeMsOnil5B4Po-SvaKR0pOLTH6NSZYqbhGT"" height=""200"" width=""auto"" /><br><br>1001 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgGDVjWU-orVjgCb8wiSAxM9XZbYKxgIdpwoh4-2heii3JnSjnyR5d_T3Yp2Ek6IJMpJ5mlc3wjrrdBzQ95aSIbsGLgyZshH7QE1j3lp72_44SCvsLrKOZJZwone02JXvPeMsOnil5B4Po-SvaKR0pOLTH6NSZYqbhGT
-75.158474,39.947455,405,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGDVjWU-orVjgCb8wiSAxM9XZbYKxgIdpwoh4-2heii3JnSjnyR5d_T3Yp2Ek6IJMpJ5mlc3wjrrdBzQ95aSIbsGLgyZshH7QE1j3lp72_44SCvsLrKOZJZwone02JXvPeMsOnil5B4Po-SvaKR0pOLTH6NSZYqbhGT"" height=""200"" width=""auto"" /><br><br>1001 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgGDVjWU-orVjgCb8wiSAxM9XZbYKxgIdpwoh4-2heii3JnSjnyR5d_T3Yp2Ek6IJMpJ5mlc3wjrrdBzQ95aSIbsGLgyZshH7QE1j3lp72_44SCvsLrKOZJZwone02JXvPeMsOnil5B4Po-SvaKR0pOLTH6NSZYqbhGT
-75.15909,39.94801,406,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFKV0lTB-_rvNOeAIZQGjSmNfsH_CxbUlCBXVIMTapekhE6KtouGg-LYB0eZFjDx9qb9vw073NPeQJTUkuVglh44CzoZMDL748YNO_B5s8R1-EReowXvynfEQvFH4_bhEgLksA57Z2nc5qysW8oIPapZjhRnmCxLvM"" height=""200"" width=""auto"" /><br><br>201 S 11th St",https://lh3.googleusercontent.com/umsh/ANkjSgFKV0lTB-_rvNOeAIZQGjSmNfsH_CxbUlCBXVIMTapekhE6KtouGg-LYB0eZFjDx9qb9vw073NPeQJTUkuVglh44CzoZMDL748YNO_B5s8R1-EReowXvynfEQvFH4_bhEgLksA57Z2nc5qysW8oIPapZjhRnmCxLvM
-75.159005,39.948904,407,,NYPD Pizza,
-75.158981,39.949016,408,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHR5Pb7Mp5M-TLHtyF39AXC8ew7e1GjMDTKngrmVNKgFreoHiOo0TNFDCTsRSKl0CjChKDDcDuj1KnHO1aTiOUwYMj7sxJFOO0SCsxyHbvm9AnkZ9Fk1n4ghNqLLJgxnrr2oXpLRwpbRnDs36p1tHjeCArfJOYEzIln"" height=""200"" width=""auto"" /><br><br>138 S 11th St",https://lh3.googleusercontent.com/umsh/ANkjSgHR5Pb7Mp5M-TLHtyF39AXC8ew7e1GjMDTKngrmVNKgFreoHiOo0TNFDCTsRSKl0CjChKDDcDuj1KnHO1aTiOUwYMj7sxJFOO0SCsxyHbvm9AnkZ9Fk1n4ghNqLLJgxnrr2oXpLRwpbRnDs36p1tHjeCArfJOYEzIln
-87.603752,41.805824,715,4901 S DREXEL BLVD,38,
-87.605766,41.782036,716,6201 S COTTAGE GROVE AVE,39,
-87.723289,41.879677,717,100 S SPRINGFIELD AVE,40,
-87.764557,41.874615,718,401 S CENTRAL AVE,41,
-75.158978,39.94903,409,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHR5Pb7Mp5M-TLHtyF39AXC8ew7e1GjMDTKngrmVNKgFreoHiOo0TNFDCTsRSKl0CjChKDDcDuj1KnHO1aTiOUwYMj7sxJFOO0SCsxyHbvm9AnkZ9Fk1n4ghNqLLJgxnrr2oXpLRwpbRnDs36p1tHjeCArfJOYEzIln"" height=""200"" width=""auto"" /><br><br>138 S 11th St",https://lh3.googleusercontent.com/umsh/ANkjSgHR5Pb7Mp5M-TLHtyF39AXC8ew7e1GjMDTKngrmVNKgFreoHiOo0TNFDCTsRSKl0CjChKDDcDuj1KnHO1aTiOUwYMj7sxJFOO0SCsxyHbvm9AnkZ9Fk1n4ghNqLLJgxnrr2oXpLRwpbRnDs36p1tHjeCArfJOYEzIln
-75.158562,39.950533,410,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHciA2K7QqIDetM8N5fBDpxy-vgzTGL0wKgio11xUG-Gmfx8WQvAYkfnMARe2TMHL4hTipbVhVdO8M5qMBR17e_Y2n8_r-Eftvuq6K6pODCGsjo0J9N6P4ZGJZuDZdPk81H6ml-oQ_OkloM5X_CWIwM5LEdUlYewaql"" height=""200"" width=""auto"" /><br><br>46 S 11th St",https://lh3.googleusercontent.com/umsh/ANkjSgHciA2K7QqIDetM8N5fBDpxy-vgzTGL0wKgio11xUG-Gmfx8WQvAYkfnMARe2TMHL4hTipbVhVdO8M5qMBR17e_Y2n8_r-Eftvuq6K6pODCGsjo0J9N6P4ZGJZuDZdPk81H6ml-oQ_OkloM5X_CWIwM5LEdUlYewaql
-75.158745,39.951043,411,,Ludlow 1,
-75.158619,39.951012,412,,Ludlow 2,
-75.158637,39.951051,413,,Placemark 258,
-75.15867,39.951049,414,,Placemark 259,
-75.160084,39.950884,415,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHkZ0Rj56BcQtAMC6oppSuXvUc7LiHx4P3lkjm4xz-r_UaBMGOhTDysWHq7vmMae5hab8v-VbQtjkOQkp2fM9ib-xvyd9Jw0vThDVOYg2Amk5FlzHvbhtYoWzl1NR8p4zyPrE9duQYJ-1_PKX-JC85X9AKd5zfTmfKR"" height=""200"" width=""auto"" /><br><br>27 S 12th St",https://lh3.googleusercontent.com/umsh/ANkjSgHkZ0Rj56BcQtAMC6oppSuXvUc7LiHx4P3lkjm4xz-r_UaBMGOhTDysWHq7vmMae5hab8v-VbQtjkOQkp2fM9ib-xvyd9Jw0vThDVOYg2Amk5FlzHvbhtYoWzl1NR8p4zyPrE9duQYJ-1_PKX-JC85X9AKd5zfTmfKR
-75.16008,39.950897,416,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHkZ0Rj56BcQtAMC6oppSuXvUc7LiHx4P3lkjm4xz-r_UaBMGOhTDysWHq7vmMae5hab8v-VbQtjkOQkp2fM9ib-xvyd9Jw0vThDVOYg2Amk5FlzHvbhtYoWzl1NR8p4zyPrE9duQYJ-1_PKX-JC85X9AKd5zfTmfKR"" height=""200"" width=""auto"" /><br><br>27 S 12th St",https://lh3.googleusercontent.com/umsh/ANkjSgHkZ0Rj56BcQtAMC6oppSuXvUc7LiHx4P3lkjm4xz-r_UaBMGOhTDysWHq7vmMae5hab8v-VbQtjkOQkp2fM9ib-xvyd9Jw0vThDVOYg2Amk5FlzHvbhtYoWzl1NR8p4zyPrE9duQYJ-1_PKX-JC85X9AKd5zfTmfKR
-75.160013,39.951377,417,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGW-kzXIdf46NZ7k-uYZYugCjpXRkiBK518lpLvvq8f9RWX0ZmdpG_zzTd2-EHXrQygpjbH201NuCuPCg_0uDjB-drqGr95WFcg6NNielAOBK8Vw0bLHIkmdtNjlkv-h3EF6eMs-buR9708C34QQC6XLycF9EhPpo_l"" height=""200"" width=""auto"" /><br><br>14 S 12th St",https://lh3.googleusercontent.com/umsh/ANkjSgGW-kzXIdf46NZ7k-uYZYugCjpXRkiBK518lpLvvq8f9RWX0ZmdpG_zzTd2-EHXrQygpjbH201NuCuPCg_0uDjB-drqGr95WFcg6NNielAOBK8Vw0bLHIkmdtNjlkv-h3EF6eMs-buR9708C34QQC6XLycF9EhPpo_l
-75.160746,39.948345,418,,12th Street Gym,
-75.160746,39.948349,419,,12th Street Gym,
-75.160708,39.948466,420,,Tabu Lounge & Sports Bar,
-75.160703,39.948468,421,,Tabu Lounge & Sports Bar,
-75.160695,39.948602,422,,Placemark 267,
-75.160959,39.948074,423,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFKIwZL3Xt0UOsabyyyAextwu67PcNJgmq2QanYPS-TO2EXxh04MeIAGTyfs9t9PaB702SjOdO-y8GfspFPO97WWr20VqJW-vlbEf30P77tq0ReoI-gQhrrY1gHtKZ_sGQmEhsk89hJt5v06uFaf4ykPYcLgQpoXQCC"" height=""200"" width=""auto"" /><br><br>214 S 12th St",https://lh3.googleusercontent.com/umsh/ANkjSgFKIwZL3Xt0UOsabyyyAextwu67PcNJgmq2QanYPS-TO2EXxh04MeIAGTyfs9t9PaB702SjOdO-y8GfspFPO97WWr20VqJW-vlbEf30P77tq0ReoI-gQhrrY1gHtKZ_sGQmEhsk89hJt5v06uFaf4ykPYcLgQpoXQCC
-75.160939,39.948076,424,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFKIwZL3Xt0UOsabyyyAextwu67PcNJgmq2QanYPS-TO2EXxh04MeIAGTyfs9t9PaB702SjOdO-y8GfspFPO97WWr20VqJW-vlbEf30P77tq0ReoI-gQhrrY1gHtKZ_sGQmEhsk89hJt5v06uFaf4ykPYcLgQpoXQCC"" height=""200"" width=""auto"" /><br><br>214 S 12th St",https://lh3.googleusercontent.com/umsh/ANkjSgFKIwZL3Xt0UOsabyyyAextwu67PcNJgmq2QanYPS-TO2EXxh04MeIAGTyfs9t9PaB702SjOdO-y8GfspFPO97WWr20VqJW-vlbEf30P77tq0ReoI-gQhrrY1gHtKZ_sGQmEhsk89hJt5v06uFaf4ykPYcLgQpoXQCC
-75.160615,39.947698,425,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgF93UC_igb64w_VEUFwA4quLEnjeyZaq3jyFe-1saKg08pMU-ymToxW1dPWVfPGuDZPEeuFlm_wNDFxEvc80xfngvcPbNdw81mp8tKGiXiBfKMw7C5AqbzUmt47nHRSmQ-hVjd-GiOoc9Fa5EX4ltb3DsJGH8nqAE44"" height=""200"" width=""auto"" /><br><br>1144 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgF93UC_igb64w_VEUFwA4quLEnjeyZaq3jyFe-1saKg08pMU-ymToxW1dPWVfPGuDZPEeuFlm_wNDFxEvc80xfngvcPbNdw81mp8tKGiXiBfKMw7C5AqbzUmt47nHRSmQ-hVjd-GiOoc9Fa5EX4ltb3DsJGH8nqAE44
-75.160601,39.947701,426,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgF93UC_igb64w_VEUFwA4quLEnjeyZaq3jyFe-1saKg08pMU-ymToxW1dPWVfPGuDZPEeuFlm_wNDFxEvc80xfngvcPbNdw81mp8tKGiXiBfKMw7C5AqbzUmt47nHRSmQ-hVjd-GiOoc9Fa5EX4ltb3DsJGH8nqAE44"" height=""200"" width=""auto"" /><br><br>1144 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgF93UC_igb64w_VEUFwA4quLEnjeyZaq3jyFe-1saKg08pMU-ymToxW1dPWVfPGuDZPEeuFlm_wNDFxEvc80xfngvcPbNdw81mp8tKGiXiBfKMw7C5AqbzUmt47nHRSmQ-hVjd-GiOoc9Fa5EX4ltb3DsJGH8nqAE44
-75.160873,39.947592,427,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHGbIAVle7ZYn0oQHPGmMXiAZA4HpW_DSVQk8Mfc5zVPTKPo3nM1nrUx-gktbswvQv2PL6LtoD5r1inv3ShS5tgLu7j7osTydnWBa8Ny8ONtpG8xLbKTA-FpQlD7K5uL6bAcp7YdVjiBLC687yXeCB8FZirWsjYQLY"" height=""200"" width=""auto"" /><br><br>1200 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgHGbIAVle7ZYn0oQHPGmMXiAZA4HpW_DSVQk8Mfc5zVPTKPo3nM1nrUx-gktbswvQv2PL6LtoD5r1inv3ShS5tgLu7j7osTydnWBa8Ny8ONtpG8xLbKTA-FpQlD7K5uL6bAcp7YdVjiBLC687yXeCB8FZirWsjYQLY
-75.161561,39.947784,428,,Locust and Camac,
-75.162122,39.947837,429,,The Independent Hotel Philadelphia,
-75.162148,39.947843,430,,The Independent Hotel Philadelphia,
-75.162092,39.947837,431,,The Independent Hotel Philadelphia,
-75.161966,39.94789,432,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHhSZNzUWWmNNOaN9BdPw9y9v8_jedxVZ4vQ6Ft3v8d3NABC2FPKkeXlBY-hE7SJDTzrE-JGnqlzczVKBSvvCX0k8YeQQrSH2sXDawrLsL0u1qoLuMCDhG-UBVabKuKIxAGa4ithlj5UipkAbqnHw6_CsNmRs6Ahags"" height=""200"" width=""auto"" /><br><br>1233 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgHhSZNzUWWmNNOaN9BdPw9y9v8_jedxVZ4vQ6Ft3v8d3NABC2FPKkeXlBY-hE7SJDTzrE-JGnqlzczVKBSvvCX0k8YeQQrSH2sXDawrLsL0u1qoLuMCDhG-UBVabKuKIxAGa4ithlj5UipkAbqnHw6_CsNmRs6Ahags
-87.626595,41.681412,719,11700 S LA SALLE ST,42,
-87.615692,41.78014,720,6300 S DR MARTIN LUTHER KING JR DR,43,
-75.161962,39.947889,433,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHhSZNzUWWmNNOaN9BdPw9y9v8_jedxVZ4vQ6Ft3v8d3NABC2FPKkeXlBY-hE7SJDTzrE-JGnqlzczVKBSvvCX0k8YeQQrSH2sXDawrLsL0u1qoLuMCDhG-UBVabKuKIxAGa4ithlj5UipkAbqnHw6_CsNmRs6Ahags"" height=""200"" width=""auto"" /><br><br>1233 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgHhSZNzUWWmNNOaN9BdPw9y9v8_jedxVZ4vQ6Ft3v8d3NABC2FPKkeXlBY-hE7SJDTzrE-JGnqlzczVKBSvvCX0k8YeQQrSH2sXDawrLsL0u1qoLuMCDhG-UBVabKuKIxAGa4ithlj5UipkAbqnHw6_CsNmRs6Ahags
-75.162425,39.948039,434,,Nest,
-75.162478,39.948032,435,,Nest,
-75.162433,39.948022,436,,Nest,
-75.162515,39.948193,437,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGLG0UeWn-z8Ehnq1hx5ZgSlisf5KL770g5sdZVba-V_zAVI_oKyN3MJCxWmYSApMcL25HRqgEqvkF0evtnpIJafVKUPrq35fMMOhVsDN-AWlOUuynQfrr-hFxhgxH1v_hyZs4snymy1HL_h1qBLALHeutmfcLPU28"" height=""200"" width=""auto"" /><br><br>1303 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgGLG0UeWn-z8Ehnq1hx5ZgSlisf5KL770g5sdZVba-V_zAVI_oKyN3MJCxWmYSApMcL25HRqgEqvkF0evtnpIJafVKUPrq35fMMOhVsDN-AWlOUuynQfrr-hFxhgxH1v_hyZs4snymy1HL_h1qBLALHeutmfcLPU28
-75.162807,39.94797,438,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFAwF372YclVYK2-wn6Qes3dywYbAyMCtmtg1uxBd7TjfyDMkkHrlFmpqHI0xIyn7l_6qUigZ0EnJB8Cm7ZJ67IM-PRFCyS3p6tXdDaLOo7JUK_u80K3OG7rHeuNpNlOKhCgYMAXtWRQ48emA97fQvPb4hbrqXjxf_P"" height=""200"" width=""auto"" /><br><br>1306 Locust St",https://lh3.googleusercontent.com/umsh/ANkjSgFAwF372YclVYK2-wn6Qes3dywYbAyMCtmtg1uxBd7TjfyDMkkHrlFmpqHI0xIyn7l_6qUigZ0EnJB8Cm7ZJ67IM-PRFCyS3p6tXdDaLOo7JUK_u80K3OG7rHeuNpNlOKhCgYMAXtWRQ48emA97fQvPb4hbrqXjxf_P
